Actual,(0s; 0.004],(0.004s; 1],(1s; 10],(10; timeout],timeout
(0s; 0.004],96.11464968152866,2.1337579617834392,1.1783439490445862,0.5732484076433121,0.0
(0.004s; 1],82.99531981279252,8.970358814352576,6.084243369734789,1.9500780031201248,0.0
(1s; 10],35.175879396984925,27.1356783919598,30.65326633165829,7.035175879396985,0.0
(10; timeout],28.96341463414634,13.109756097560975,8.841463414634147,49.08536585365854,0.0
timeout,38.095238095238095,4.761904761904762,0.0,57.14285714285714,0.0
