val_loss,val_f1,train_f1,ppf1,train_loss,input_d,num_class,batch_size,val_f1_lst,ppNvalf1,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0546138683954875,0.5218712687124508,0.3881292073586206,0,1.0591685480849689,513,3,256,[0.5218712687124508],0.5218712687124508,1715244917,checkpoint_000000,True,False,1,e1d80_00005,2024-05-09_08-55-17,412.036545753479,412.036545753479,580110,cac33c51b1df,172.17.0.4,412.036545753479,1
1.00026615858078,0.4163421099983536,0.4934719849678547,0,1.0258272830830064,513,3,256,"[0.5218712687124508, 0.4163421099983536]",0.4163421099983536,1715245042,checkpoint_000001,True,False,2,e1d80_00005,2024-05-09_08-57-22,124.91851091384888,536.9550566673279,580110,cac33c51b1df,172.17.0.4,536.9550566673279,2
0.942637848854065,0.4419378070171183,0.46263422205946797,0,0.9862718997999679,513,3,256,"[0.5218712687124508, 0.4163421099983536, 0.4419378070171183]",0.4419378070171183,1715245170,checkpoint_000002,True,False,3,e1d80_00005,2024-05-09_08-59-31,128.38469767570496,665.3397543430328,580110,cac33c51b1df,172.17.0.4,665.3397543430328,3
0.9014491438865662,0.4547014168920021,0.4556352898140865,0,0.9549333342286044,513,3,256,"[0.5218712687124508, 0.4163421099983536, 0.4419378070171183, 0.4547014168920021]",0.4547014168920021,1715245291,checkpoint_000003,True,False,4,e1d80_00005,2024-05-09_09-01-32,120.92774271965027,786.2674970626831,580110,cac33c51b1df,172.17.0.4,786.2674970626831,4
0.8762494564056397,0.46023894935759546,0.47076387074666676,0,0.9344531297683716,513,3,256,"[0.5218712687124508, 0.4163421099983536, 0.4419378070171183, 0.4547014168920021, 0.46023894935759546]",0.46023894935759546,1715245411,checkpoint_000004,True,False,5,e1d80_00005,2024-05-09_09-03-31,119.31251621246338,905.5800132751465,580110,cac33c51b1df,172.17.0.4,905.5800132751465,5
0.859725546836853,0.4694864413373362,0.49848262896859996,0,0.9162319940189982,513,3,256,"[0.4163421099983536, 0.4419378070171183, 0.4547014168920021, 0.46023894935759546, 0.4694864413373362]",0.4694864413373362,1715245529,checkpoint_000005,True,False,6,e1d80_00005,2024-05-09_09-05-29,117.5365982055664,1023.1166114807129,580110,cac33c51b1df,172.17.0.4,1023.1166114807129,6
0.8450623710950216,0.5933260980061603,0.5590624769865116,0,0.9047180123107378,513,3,256,"[0.4419378070171183, 0.4547014168920021, 0.46023894935759546, 0.4694864413373362, 0.5933260980061603]",0.5933260980061603,1715245629,checkpoint_000006,True,False,7,e1d80_00005,2024-05-09_09-07-09,100.37703466415405,1123.493646144867,580110,cac33c51b1df,172.17.0.4,1123.493646144867,7
0.8383400162061055,0.6540748225502063,0.6116451430224328,0,0.8930203651272973,513,3,256,"[0.4547014168920021, 0.46023894935759546, 0.4694864413373362, 0.5933260980061603, 0.6540748225502063]",0.6540748225502063,1715245746,checkpoint_000007,True,False,8,e1d80_00005,2024-05-09_09-09-07,117.07823538780212,1240.571881532669,580110,cac33c51b1df,172.17.0.4,1240.571881532669,8
0.83572359085083,0.6711655023353557,0.6490368058742596,0,0.8821465830470241,513,3,256,"[0.46023894935759546, 0.4694864413373362, 0.5933260980061603, 0.6540748225502063, 0.6711655023353557]",0.6711655023353557,1715245858,checkpoint_000008,True,False,9,e1d80_00005,2024-05-09_09-10-58,111.75180435180664,1352.3236858844757,580110,cac33c51b1df,172.17.0.4,1352.3236858844757,9
0.8194888631502787,0.6946903177752741,0.6646895473123762,0,0.8707971323368161,513,3,256,"[0.4694864413373362, 0.5933260980061603, 0.6540748225502063, 0.6711655023353557, 0.6946903177752741]",0.6946903177752741,1715245969,checkpoint_000009,True,False,10,e1d80_00005,2024-05-09_09-12-50,111.25349140167236,1463.577177286148,580110,cac33c51b1df,172.17.0.4,1463.577177286148,10
0.8156354268391927,0.6920285915483959,0.6742805115638856,0,0.8643073813859806,513,3,256,"[0.5933260980061603, 0.6540748225502063, 0.6711655023353557, 0.6946903177752741, 0.6920285915483959]",0.6920285915483959,1715246066,checkpoint_000010,True,True,11,e1d80_00005,2024-05-09_09-14-26,96.63951635360718,1560.2166936397552,580110,cac33c51b1df,172.17.0.4,1560.2166936397552,11
