id,vec
http://lsq.aksw.org/lsqQuery--63PDug7PLG7W97Ytn_veQGqNNXTsBfql-8--fI9CRMLiteralModification,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-k2maMjQCo-4RXTyrICuEGU8N0c6l4ZYCkXZNFgj3BsA,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-MtGx6JJrZKZGQA89qbUTLeRJbYNG-uTjNsXbORLHeqMLiteralModification,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-N_zpQma8t0tSULFd1w_iroD9HQp6AHMOYJmvfulPvE0,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-UEI19xs_DhazVlT9ImEmYFyzCsQFlLFHd5_2fpaq29A,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-Nt34qjum3FONv6i4J6qQ08je7Um5JY2cs5sLqb_I-8U,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-BeJPhbpzYVsGCK8g3vHrJOKrVVXV23_ZpvTNZ4lIQaA,[14.5, 14.5, 14.0, 14.0, 11.5, 16.0, 14.5, 14.5, 14.5, 14.5]
http://lsq.aksw.org/lsqQuery-CjsLkUv2lrY0folU2_qXLKvnRDZcjZWEq5dvPFnhNNY,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-WigOCU1YWnktSOZmeoLgiRHP2wRVjq266WuSreOfXRc,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-yslJg2P_mVFXIElXUqsKLiRP78b-Isys7CKdiHA6zy8,[2.5, 2.5, 2.5, 2.5, 9.0, 15.0, 2.5, 2.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-3ERoEvSEaoZldoHcq_qNkOExMCi02R5WFt1JMBn1roU,[6.0, 5.5, 6.0, 6.0, 6.5, 14.0, 6.0, 6.0, 6.0, 6.0]
http://lsq.aksw.org/lsqQuery--t_Qe_aW75BMXINJV1rUz95AIVT5CoU8s_4e6dAAzOg,[0.5, 0.5, 1.5, 1.5, 9.0, 15.0, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-K1d_nATxxQghsXMmuOKI44vk3qaYlPJhikMXsc1kBaMLiteralModification,[13.0, 13.0, 12.0, 12.0, 10.0, 11.5, 13.0, 13.0, 13.0, 13.0]
http://lsq.aksw.org/610,[1.5, 2.5, 2.0, 2.0, 9.0, 15.5, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-QzblKxutr4n5Tk2mSQl7yNNCBYOy29koQk_au86llBQ,[4.5, 4.0, 4.0, 4.0, 8.0, 15.0, 4.5, 4.5, 4.0, 4.0]
http://lsq.aksw.org/lsqQuery-zfl1ZBKiZI_6MfdsMwGlc_U3jSKnaCjENU9FJuUbmwoLiteralModification,[0.5, 0.5, 1.5, 1.5, 9.5, 16.0, 0.0, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-i2Zdqjs54v8feR-NUpt7z71O61Us34ZFCXgX2MWbVcI,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-DJwJKC2LnbAUuiIktrEMlsoRmxfNYQMwnGzJyjS575E,[3.0, 3.0, 2.5, 2.5, 9.5, 15.0, 3.0, 3.0, 3.0, 3.0]
http://lsq.aksw.org/additionalWikidata1243,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-EtRpvEDrJeRPgQ-dTwGG0YP4oAzLFHWMkysZO75PCNc,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-JRqfirjz2yeyDoybOv9XCU8nQr_fdvcsAxFIeXTN850,[3.5, 3.5, 3.0, 3.0, 8.5, 15.0, 3.5, 3.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-Mptg8lpVWqWAJUoLFQxs5Sq8CZ4pus-3nkPsLUEc7SQ,[1.5, 1.5, 1.0, 1.0, 8.0, 14.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/additionalWikidata96726,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/additionalWikidata45900,[0.5, 0.5, 1.5, 1.5, 9.0, 16.0, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-DHEDWqA2ZHeeG9lIcJtviQpxu0Q1Sn-RAEsOEHiCSrQLiteralModification,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-LzKRVst0RRt7OP6X4q9zHs4bbhQkT8fQUha6W-gmLIo,[1.5, 1.5, 0.5, 0.5, 8.5, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-XIEJ88BVWFwWhKFsJfBia_vfQwkMgk5RP2t7p99WJGA,[13.0, 13.0, 12.0, 12.0, 10.0, 11.5, 13.0, 13.0, 13.0, 13.0]
http://lsq.aksw.org/lsqQuery-QqEznQ9SzNeEI6P1WS-6RiBbF5WYyQ4t8kAdEI40MM8LiteralModification,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-AsAN5hHcqAZZzk8bdxsIlw147FEtZaslOVFnYJB2O1g,[1.5, 1.5, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-ohRuJNjU0uoYK-n2JUYjUFZkJKibq7t6caKek1ro2do,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-TQ-TiyXb-Pcae-8DYF_jVg4i4JYsra33-IjTcPAAFaU,[0.5, 0.5, 1.5, 1.5, 9.0, 16.0, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-NJF5P_pxsRoru0KXUbX-y2fPUGJszW_hXwqAoGAZvpY,[10.0, 9.5, 9.5, 9.5, 9.5, 15.5, 10.0, 10.0, 10.0, 10.0]
http://lsq.aksw.org/lsqQuery-QWlSWbE1m1I-_jS3lTwYlYH_W0mInIgrpttsfFz-Fvo,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-C7709qw-FR5S3sWu8x3gqURDGOhPxZ85qAQK7-bcbh0,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-bRLcgEbwNhh0K4TZQISV9M7gbwVwXFZatrNq9sx22Gw,[7.0, 7.0, 6.0, 6.0, 9.0, 15.5, 7.0, 7.0, 7.0, 7.0]
http://lsq.aksw.org/lsqQuery-MgluGEA8h3yeDYWrn5wPf46Jmii-MVJuSI_u-BE-ht4,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-J0O51jxHo_1RUayqbxw6yjXl56I1ASJKpTUQTpog1RY,[4.5, 4.5, 4.0, 4.0, 8.0, 14.5, 4.5, 4.5, 4.5, 4.5]
http://lsq.aksw.org/lsqQuery-sY035lymypswoVKY1muDplbiUVTCgX906W3jSP3gRMw,[14.5, 14.5, 14.0, 14.0, 12.5, 16.0, 14.5, 14.5, 14.5, 14.5]
http://lsq.aksw.org/lsqQuery-Jv5kGDzTXbuc4eXYuevtOALXk_S_aTx7ve7ef8BKooA,[5.0, 5.0, 5.0, 5.0, 7.5, 15.5, 5.0, 5.0, 5.0, 5.0]
http://lsq.aksw.org/lsqQuery-FghyBiV1agBgq_icTM6CYbZDN83BnDOuKPxQ9CrFq9wLiteralModification,[0.5, 0.5, 1.5, 1.5, 9.5, 16.0, 0.0, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-vJs7o656FsGd2wNS4Qj97JBWv2Ii6MeXH550UTHZTms,[1.5, 1.5, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-UJhi4cFxxkfj-yZB_ttbzjIJWCo07Ld1eFrY2LUrG-0,[1.0, 1.5, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-T9w39dWlz2rQZbn-c_Up0rDb3e2qhQJNE718oph261M,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-DPYXPqCjDtn9G7p7ikV77R87yybKm10rTrTBw8DpCRULiteralModification,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-NBgLPeZ4HqZ7a2l8Vck8JoYdNDALRcOAuDrYBzxIbkg,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-Ptom11eTQVSoyi_yWuYitJq6Zl_Dl3F7mGCN1khasQM,[4.0, 4.0, 3.5, 3.5, 9.5, 14.5, 4.0, 4.0, 4.0, 4.0]
http://lsq.aksw.org/lsqQuery-UX7ZKRO-QtGvotD0NMymMDzQ96PTY_Bjde7ovyFOB7I,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-Lsbr9KFJXbTesYrndsJ_ICYvVeRoJGfjdM75ScaJcrw,[4.0, 3.5, 4.0, 4.0, 9.0, 15.5, 4.0, 4.0, 4.0, 4.0]
http://lsq.aksw.org/lsqQuery-w5jPhps7FwFpwnNsXHgDwdhP-avFRxScAvhp8ypdr6A,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-plfB5SE0IhPKF1KABOaxS1laDg5SPjvQNVoo7c38IcU,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-rlUumIglAGvAFcvJm66sIb5DC9ee2M30Mz_HOsfsZ6Y,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-_oheEaLwlN7hT_5j0nQ-N8u7JiPo6AwgGlBU3Zvg3A8LiteralModification,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-E79Fop0FFAob7_LeOMKO14_5RTsIiCOySE-EZDYyXfU,[1.5, 1.5, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-J-iLvo_Zfyq765jdC5fG_Fd2r_4kgsvPmUHVt3cZ7WoLiteralModification,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-I48xOFojXTSxtNIC_b65QG29_oe4PwAp4P2VDwDLY34,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-JNt5UQntlW0w3VglNuhqvp6w3lahfL7xaPouhLjjHhALiteralModification,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/568,[1.5, 1.0, 1.0, 1.0, 9.0, 16.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-LQQDuVOxV8f-jxCvF978I6UwMpvzOVX2PYimAc0v3kQ,[0.5, 0.5, 1.5, 1.5, 9.5, 16.0, 0.0, 0.5, 0.5, 0.5]
http://lsq.aksw.org/additionalWikidata5158,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-qdG78iUO6h4eF_sbnQVWpMZtUig7SPiwwGNIqGXV4m8LiteralModification,[7.0, 7.0, 6.5, 6.5, 5.5, 12.5, 7.0, 7.0, 7.0, 7.0]
http://lsq.aksw.org/lsqQuery-En_IkR2azfSou4Ju5XzRbhUm8nclKDAzlW3Hc2IIhGo,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/additionalWikidata16183,[6.5, 6.5, 6.0, 6.0, 9.0, 15.5, 6.5, 6.5, 6.5, 6.5]
http://lsq.aksw.org/lsqQuery-qUTI7CmyrMiAYovtxrvjKbbOyJmOD9igSr72R5KyjnQLiteralModification,[2.5, 2.0, 2.0, 2.0, 9.0, 14.5, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-J-FY3ZUfcudIISOcbEc8p4RtrBdP6F1XkeB8kC-Rbf8,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-AqnaWMZnKhfwlrMZu8k611ARIwogb7xAh8Vm0aG09BsLiteralModification,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-cfL5ljHv4ErQVcwaQGHzPkYpNfs-Xii8HImPOVXkEmo,[1.5, 1.0, 1.0, 1.0, 9.0, 16.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-_spStGzgULVGOT6E-GM4YAuF7IT63ahQHBQRZxyEuU8,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-xhKTHr2fg5n2WxDuambSYcqQXrR3F1WrvBeCbF6OKOQLiteralModification,[2.5, 2.5, 2.0, 2.0, 8.5, 15.0, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-Ejx9hHS8Ha9uAD5YTYqx1dxUWijsNxiDGgQPX283bgk,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-N0bp0PCzhTUzvO03wZdx8t9ZcrNxM1tpgS0PCdDATDw,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/411,[2.5, 2.5, 1.5, 1.5, 8.5, 15.5, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-C91xnbNhjBHRqnhAnzyzqEf94PCCNyDTg_hwMtsnMFo,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/633,[3.5, 3.5, 4.0, 4.0, 8.0, 16.0, 4.0, 4.0, 4.0, 4.0]
http://lsq.aksw.org/lsqQuery-qEnBeeQhoyrYi__ti13ZnhKssWnhgRTaKI_FDDZlOyQ,[16.5, 16.5, 16.5, 16.5, 14.5, 18.0, 16.5, 16.5, 16.5, 16.5]
http://lsq.aksw.org/lsqQuery-EiwgGkubMXfwwcqHdN4kuWvmX26G5swWvNjjiSgBS30,[3.5, 3.0, 2.5, 2.5, 8.0, 15.0, 3.5, 3.5, 3.5, 3.5]
http://lsq.aksw.org/lsqQuery-DByYLkWSXxF9M-UpFQcSjgtmi8tG5x-GEmu2-gh_yt0,[1.5, 1.5, 1.0, 1.0, 9.0, 16.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/additionalWikidata112999zeroOrMore,[2.5, 2.0, 2.0, 2.0, 9.0, 14.5, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-F745fc1pWnwz6gqY4qSNnrO9Xipto7G_OUJgWM-fEUA,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery--XXNMYuf196xbdIxIdiStwYkPS54XdCQ5CrBiDwc7yE,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/352,[7.0, 7.0, 6.5, 6.5, 7.5, 14.0, 7.0, 7.0, 7.0, 7.0]
http://lsq.aksw.org/lsqQuery-AZFQl_nzKV4FTv1zetB0uhQrDPwEztWd_fbhyv21eSo,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-qQegEKHA1DQ3sYrk4QqOqz3slO21t66nk3mju8Bxlvw,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-FaCKY5skCYnwPgapMQG6ZJiQ3h69c8tEmpZhMJYPbZ4,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-Hh_NCIo3XcM6HFdgwQqr-Xu5yBWPOy-jKg8kosOGRH4LiteralModification,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-JCwoWTzXYdD-KtVF_pCu_no1kMk755BpINXUFv9SQD8,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-BeOIWsnYt9cZ_Sgpdwop0wWZaqvEfdxV9535xZLV_3k,[14.5, 14.5, 14.0, 14.0, 12.5, 16.0, 14.5, 14.5, 14.5, 14.5]
http://lsq.aksw.org/lsqQuery-XoNyTpRUPbbIsCo-_tZv57WC6TYg6V1XxK1n3v_zjz4LiteralModification,[1.5, 1.0, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-ywp59_H3WM6v9rBHtQ05DVm1OvsJ8TnZxTKzZ32oFA8,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-ZGyNoxM_4nSfH8KiBmHiT-tU3dRYuZCpmp4OFi-koWQ,[2.5, 2.5, 1.5, 1.5, 9.0, 16.0, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-JRA_fhTQZAGfGEyPuDOgDjhXkOFKBNc2XGIhuAFDl4U,[2.5, 2.5, 1.5, 1.5, 9.0, 16.0, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-OrZ85uTFw15hEe7HaKcOIiTOW0fiUm7AHPIuzBkizec,[1.5, 1.0, 1.0, 1.0, 9.0, 16.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-VFkPJZm9uMnDd1TJNe4SFyCez1oMXjpfRtFiNPk_cGc,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-CsUx1zCtv6uODKOJfxLIgJZ8JLqil44ICdA1oeaAZLs,[1.5, 1.0, 1.0, 1.0, 9.0, 16.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/494,[5.0, 4.0, 4.5, 4.5, 8.5, 15.5, 5.0, 5.0, 5.0, 5.0]
http://lsq.aksw.org/lsqQuery-SRfCjj0-I6MVaf0XMTzkQcC0idwze-AkG8zSBZzgX38LiteralModification,[1.5, 1.0, 1.0, 1.0, 9.0, 16.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-OrQb-61YvCTLinTgxge4huy_zovt7frbsa24ZO9XBLY,[2.5, 2.5, 2.0, 2.0, 8.5, 15.0, 2.5, 2.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-_oLG-vRRhOP1s0cjXIMGcuNAuVuWoYNgpUbJa20Sqzo,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-xORserm9__4tHEPnfVvMu9mNZsOBmX3yGyz48kFnulQLiteralModification,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-knjNPks-O2xT0QSyR61XkOEFjpRxUG5qsJxvGF9FNg0,[5.0, 5.5, 5.0, 5.0, 6.0, 12.0, 5.5, 5.5, 5.5, 5.5]
http://lsq.aksw.org/203,[0.5, 0.0, 1.5, 1.5, 9.5, 16.0, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-l6k-bdKcoZjmMH07_Tqfvv2KyU8dz0KWEStZG_jmKpM,[14.0, 14.0, 13.5, 13.5, 12.0, 14.5, 14.0, 14.0, 14.0, 14.0]
http://lsq.aksw.org/lsqQuery-8HIpBQ3U4NJm3KUvTTE1bCokcc2mUyyOscr0hXtyMnw,[0.5, 0.0, 1.5, 1.5, 9.5, 16.0, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-DnvgBN9Na7rCedocm_0yMbaozPt-KlbtPLZQH3qb4PQLiteralModification,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/492,[2.5, 2.5, 3.0, 3.0, 9.0, 15.0, 3.5, 3.5, 3.5, 3.5]
http://lsq.aksw.org/lsqQuery-0Cn1xo0uV9x-dDtjSXUmHikz7yUyL0Asm0EwocnVADk,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.0, 0.0]
http://lsq.aksw.org/lsqQuery-74J4Sji7FmrAfAjHqLCAUDvr4odd4zm0X3SwFR8AhhY,[0.0, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-S6RYrDqTx4yPh92_FAu-W6yJss3InU25KdwVb3QV_tw,[1.5, 1.5, 0.0, 0.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-rejiz4ynG6JlXNYWUb1aJrvB_IgXjZ31700MQjAXIDA,[6.5, 6.5, 6.0, 6.0, 6.0, 14.0, 6.5, 6.5, 6.0, 6.0]
http://lsq.aksw.org/lsqQuery-fcevtAIbBnVbZDnI5I_Kxj_DmkXXbPAK1qCu-UlAX5E,[0.5, 0.5, 1.5, 1.5, 9.5, 15.5, 0.5, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-3TQYIiXf4P-q1JoQJ9r2P6UZ5pelx6Rd1hZmsj9ixqo,[0.5, 0.5, 1.5, 1.5, 9.5, 16.0, 0.0, 0.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-IANQZnEEyHZiEm0e_UHzoRw0uPMXVqm5K9YGGVoJ7AoLiteralModification,[1.5, 1.5, 1.0, 1.0, 9.0, 15.0, 1.5, 1.5, 1.5, 1.5]
http://lsq.aksw.org/lsqQuery-NlK9spTqgoKb_fnq8seNw01oDI2HjCx37sAJ3C9XG8o,[0.5, 0.5, 1.5, 1.5, 9.0, 15.5, 0.5, 0.5, 0.5, 0.5]
