val_loss,val_f1,train_f1,ppf1,train_loss,input_d,num_class,batch_size,val_f1_lst,ppNvalf1,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8511579593022665,0.6644996317386546,0.4594883439258703,0,0.9614206788151763,513,3,256,[0.6644996317386546],0.6644996317386546,1715246783,checkpoint_000000,True,False,1,e1d80_00014,2024-05-09_09-26-29,2283.095600605011,2283.095600605011,580159,cac33c51b1df,172.17.0.4,2283.095600605011,1
0.8160911798477173,0.6864347648945578,0.6789109822717153,0,0.8654069955958876,513,3,256,"[0.6644996317386546, 0.6864347648945578]",0.6864347648945578,1715248394,checkpoint_000001,True,False,2,e1d80_00014,2024-05-09_09-53-19,1609.9155659675598,3893.011166572571,580159,cac33c51b1df,172.17.0.4,3893.011166572571,2
0.7912296811739604,0.7025442417878751,0.6922504617745673,0,0.8259916388711264,513,3,256,"[0.6644996317386546, 0.6864347648945578, 0.7025442417878751]",0.7025442417878751,1715249889,checkpoint_000002,True,False,3,e1d80_00014,2024-05-09_10-18-13,1493.0827057361603,5386.093872308731,580159,cac33c51b1df,172.17.0.4,5386.093872308731,3
0.7764077027638753,0.7160984009937867,0.7051654176713509,0,0.807149353415467,513,3,256,"[0.6644996317386546, 0.6864347648945578, 0.7025442417878751, 0.7160984009937867]",0.7160984009937867,1715251375,checkpoint_000003,True,False,4,e1d80_00014,2024-05-09_10-42-59,1485.7809431552887,6871.87481546402,580159,cac33c51b1df,172.17.0.4,6871.87481546402,4
0.7681588013966878,0.7141668002992816,0.7139486753364741,0,0.7915465443633324,513,3,256,"[0.6644996317386546, 0.6864347648945578, 0.7025442417878751, 0.7160984009937867, 0.7141668002992816]",0.7141668002992816,1715252813,checkpoint_000004,True,False,5,e1d80_00014,2024-05-09_11-06-57,1437.1930503845215,8309.067865848541,580159,cac33c51b1df,172.17.0.4,8309.067865848541,5
0.7639392256736756,0.7061651095256984,0.7160697373544926,0,0.781634831151297,513,3,256,"[0.6864347648945578, 0.7025442417878751, 0.7160984009937867, 0.7141668002992816, 0.7061651095256984]",0.7061651095256984,1715254225,checkpoint_000005,True,False,6,e1d80_00014,2024-05-09_11-30-28,1411.451203584671,9720.519069433212,580159,cac33c51b1df,172.17.0.4,9720.519069433212,6
0.7507858554522197,0.7377221513570564,0.7226380730263695,0,0.7744859720385352,513,3,256,"[0.7025442417878751, 0.7160984009937867, 0.7141668002992816, 0.7061651095256984, 0.7377221513570564]",0.7377221513570564,1715255528,checkpoint_000006,True,False,7,e1d80_00014,2024-05-09_11-52-11,1302.3268506526947,11022.845920085907,580159,cac33c51b1df,172.17.0.4,11022.845920085907,7
0.7464510003725687,0.7364747720827699,0.724191220822924,0,0.7684889297152675,513,3,256,"[0.7160984009937867, 0.7141668002992816, 0.7061651095256984, 0.7377221513570564, 0.7364747720827699]",0.7364747720827699,1715256906,checkpoint_000007,True,False,8,e1d80_00014,2024-05-09_12-15-09,1376.9795813560486,12399.825501441956,580159,cac33c51b1df,172.17.0.4,12399.825501441956,8
0.7435916582743327,0.734710317740962,0.7288781596142243,0,0.7650779430256334,513,3,256,"[0.7141668002992816, 0.7061651095256984, 0.7377221513570564, 0.7364747720827699, 0.734710317740962]",0.734710317740962,1715258318,checkpoint_000008,True,False,9,e1d80_00014,2024-05-09_12-38-42,1412.4754180908203,13812.300919532776,580159,cac33c51b1df,172.17.0.4,13812.300919532776,9
0.7411996523539225,0.7350522199638478,0.7294696172025983,0,0.761692346528519,513,3,256,"[0.7061651095256984, 0.7377221513570564, 0.7364747720827699, 0.734710317740962, 0.7350522199638478]",0.7350522199638478,1715259627,checkpoint_000009,True,True,10,e1d80_00014,2024-05-09_13-00-31,1308.077158689499,15120.378078222275,580159,cac33c51b1df,172.17.0.4,15120.378078222275,10
