Actual,(0s; 0.004],(0.004s; 1],(1s; 10],(10; timeout],timeout
(0s; 0.004],3.132530120481928,96.3855421686747,0.48192771084337355,0.0,0.0
(0.004s; 1],1.3595166163141994,98.03625377643505,0.3021148036253776,0.3021148036253776,0.0
(1s; 10],0.0,89.41176470588236,8.235294117647058,2.3529411764705883,0.0
(10; timeout],0.0,73.68421052631578,12.280701754385964,14.035087719298245,0.0
timeout,0.0,60.0,20.0,20.0,0.0
