Actual,(0s; 0.004],(0.004s; 1],(1s; 10],(10; timeout],timeout
(0s; 0.004],25.060240963855424,47.95180722891566,0.48192771084337355,8.674698795180722,17.83132530120482
(0.004s; 1],8.472012102874432,38.27534039334342,1.9667170953101363,24.659606656580937,26.626323751891075
(1s; 10],0.0,8.235294117647058,0.0,74.11764705882354,17.647058823529413
(10; timeout],0.0,12.280701754385964,0.0,63.1578947368421,24.561403508771928
timeout,0.0,0.0,0.0,40.0,60.0
