val_loss,val_f1,train_f1,ppf1,train_loss,input_d,num_class,batch_size,val_f1_lst,ppNvalf1,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8511579553286235,0.6644996317386546,0.4594883439258703,0,0.9614206815874854,513,3,256,[0.6644996317386546],0.6644996317386546,1715246713,checkpoint_000000,True,False,1,e1d80_00000,2024-05-09_09-25-19,2213.813539505005,2213.813539505005,580078,cac33c51b1df,172.17.0.4,2213.813539505005,1
0.8160911758740743,0.6864347648945578,0.6789109822717153,0,0.8654069969820422,513,3,256,"[0.6644996317386546, 0.6864347648945578]",0.6864347648945578,1715248572,checkpoint_000001,True,False,2,e1d80_00000,2024-05-09_09-56-18,1858.825614452362,4072.639153957367,580078,cac33c51b1df,172.17.0.4,4072.639153957367,2
0.7912297407786052,0.7025442417878751,0.6922504617745673,0,0.8259916333265083,513,3,256,"[0.6644996317386546, 0.6864347648945578, 0.7025442417878751]",0.7025442417878751,1715250094,checkpoint_000002,True,False,3,e1d80_00000,2024-05-09_10-21-38,1520.0376603603363,5592.676814317703,580078,cac33c51b1df,172.17.0.4,5592.676814317703,3
0.77640726963679,0.7160984009937867,0.7051654176713509,0,0.8071493866831757,513,3,256,"[0.6644996317386546, 0.6864347648945578, 0.7025442417878751, 0.7160984009937867]",0.7160984009937867,1715251539,checkpoint_000003,True,False,4,e1d80_00000,2024-05-09_10-45-43,1444.302829504013,7036.979643821716,580078,cac33c51b1df,172.17.0.4,7036.979643821716,4
0.7681580464045207,0.7141668002992816,0.7139486753364741,0,0.7915465901064318,513,3,256,"[0.6644996317386546, 0.6864347648945578, 0.7025442417878751, 0.7160984009937867, 0.7141668002992816]",0.7141668002992816,1715252904,checkpoint_000004,True,False,5,e1d80_00000,2024-05-09_11-08-28,1364.4493308067322,8401.428974628448,580078,cac33c51b1df,172.17.0.4,8401.428974628448,5
0.7639408548672993,0.7061651095256984,0.7160697373544926,0,0.7816350058067677,513,3,256,"[0.6864347648945578, 0.7025442417878751, 0.7160984009937867, 0.7141668002992816, 0.7061651095256984]",0.7061651095256984,1715254261,checkpoint_000005,True,False,6,e1d80_00000,2024-05-09_11-31-04,1355.2138934135437,9756.642868041992,580078,cac33c51b1df,172.17.0.4,9756.642868041992,6
0.750722869237264,0.7377221513570564,0.7227983712243551,0,0.7745082572449086,513,3,256,"[0.7025442417878751, 0.7160984009937867, 0.7141668002992816, 0.7061651095256984, 0.7377221513570564]",0.7377221513570564,1715255605,checkpoint_000006,True,False,7,e1d80_00000,2024-05-09_11-53-28,1343.17378115654,11099.816649198532,580078,cac33c51b1df,172.17.0.4,11099.816649198532,7
0.7464578747749329,0.7364747720827699,0.7241165090421515,0,0.7685023754142052,513,3,256,"[0.7160984009937867, 0.7141668002992816, 0.7061651095256984, 0.7377221513570564, 0.7364747720827699]",0.7364747720827699,1715257001,checkpoint_000007,True,False,8,e1d80_00000,2024-05-09_12-16-45,1395.9234416484833,12495.740090847015,580078,cac33c51b1df,172.17.0.4,12495.740090847015,8
0.7436118761698405,0.734710317740962,0.7287979620045577,0,0.7650904170302457,513,3,256,"[0.7141668002992816, 0.7061651095256984, 0.7377221513570564, 0.7364747720827699, 0.734710317740962]",0.734710317740962,1715258419,checkpoint_000008,True,False,9,e1d80_00000,2024-05-09_12-40-22,1417.114571094513,13912.854661941528,580078,cac33c51b1df,172.17.0.4,13912.854661941528,9
0.7412133653958638,0.7350522199638478,0.7294696172025983,0,0.7617063550061958,513,3,256,"[0.7061651095256984, 0.7377221513570564, 0.7364747720827699, 0.734710317740962, 0.7350522199638478]",0.7350522199638478,1715259778,checkpoint_000009,True,True,10,e1d80_00000,2024-05-09_13-03-01,1357.7755634784698,15270.630225419998,580078,cac33c51b1df,172.17.0.4,15270.630225419998,10
