val_loss,val_f1,train_f1,ppf1,train_loss,input_d,num_class,batch_size,val_f1_lst,ppNvalf1,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9769508997599284,0.4285187026375211,0.40186455123106146,0,1.0340748165929041,513,3,256,[0.4285187026375211],0.4285187026375211,1715245412,checkpoint_000000,True,False,1,e1d80_00012,2024-05-09_09-03-33,907.9984836578369,907.9984836578369,580149,cac33c51b1df,172.17.0.4,907.9984836578369,1
0.9066884557406107,0.4330740475435083,0.42864425906856346,0,0.9598940125731534,513,3,256,"[0.4285187026375211, 0.4330740475435083]",0.4330740475435083,1715246017,checkpoint_000001,True,False,2,e1d80_00012,2024-05-09_09-13-39,605.79865193367,1513.797135591507,580149,cac33c51b1df,172.17.0.4,1513.797135591507,2
0.8643190066019694,0.5761789342590621,0.46678444359266125,0,0.9239860010701556,513,3,256,"[0.4285187026375211, 0.4330740475435083, 0.5761789342590621]",0.5761789342590621,1715246549,checkpoint_000002,True,False,3,e1d80_00012,2024-05-09_09-22-30,530.0698244571686,2043.8669600486755,580149,cac33c51b1df,172.17.0.4,2043.8669600486755,3
0.8439789334932963,0.6677272981182062,0.6161057185254144,0,0.896118028219356,513,3,256,"[0.4285187026375211, 0.4330740475435083, 0.5761789342590621, 0.6677272981182062]",0.6677272981182062,1715247100,checkpoint_000003,True,False,4,e1d80_00012,2024-05-09_09-31-41,551.1424834728241,2595.0094435214996,580149,cac33c51b1df,172.17.0.4,2595.0094435214996,4
0.8307484308878581,0.6864057574463228,0.666757677937442,0,0.8757324329642362,513,3,256,"[0.4285187026375211, 0.4330740475435083, 0.5761789342590621, 0.6677272981182062, 0.6864057574463228]",0.6864057574463228,1715247664,checkpoint_000004,True,False,5,e1d80_00012,2024-05-09_09-41-06,563.8607811927795,3158.870224714279,580149,cac33c51b1df,172.17.0.4,3158.870224714279,5
0.8132824659347534,0.6826384390177663,0.6742480970513008,0,0.8553272832271664,513,3,256,"[0.4330740475435083, 0.5761789342590621, 0.6677272981182062, 0.6864057574463228, 0.6826384390177663]",0.6826384390177663,1715248152,checkpoint_000005,True,False,6,e1d80_00012,2024-05-09_09-49-13,487.4989740848541,3646.3691987991333,580149,cac33c51b1df,172.17.0.4,3646.3691987991333,6
0.8031286915143331,0.6937263922288782,0.682438375679736,0,0.8413949733556703,513,3,256,"[0.5761789342590621, 0.6677272981182062, 0.6864057574463228, 0.6826384390177663, 0.6937263922288782]",0.6937263922288782,1715248583,checkpoint_000006,True,False,7,e1d80_00012,2024-05-09_09-56-24,430.31053948402405,4076.6797382831573,580149,cac33c51b1df,172.17.0.4,4076.6797382831573,7
0.78892529408137,0.6959150545884739,0.6860886783267941,0,0.827687659928965,513,3,256,"[0.6677272981182062, 0.6864057574463228, 0.6826384390177663, 0.6937263922288782, 0.6959150545884739]",0.6959150545884739,1715248979,checkpoint_000007,True,False,8,e1d80_00012,2024-05-09_10-03-00,395.57129859924316,4472.2510368824005,580149,cac33c51b1df,172.17.0.4,4472.2510368824005,8
0.7845311800638834,0.701879180235197,0.6938349580792975,0,0.8200768066007037,513,3,256,"[0.6864057574463228, 0.6826384390177663, 0.6937263922288782, 0.6959150545884739, 0.701879180235197]",0.701879180235197,1715249373,checkpoint_000008,True,False,9,e1d80_00012,2024-05-09_10-09-34,393.55470848083496,4865.8057453632355,580149,cac33c51b1df,172.17.0.4,4865.8057453632355,9
0.7817793647448222,0.6982336489614347,0.6917269814179982,0,0.8130664728408636,513,3,256,"[0.6826384390177663, 0.6937263922288782, 0.6959150545884739, 0.701879180235197, 0.6982336489614347]",0.6982336489614347,1715249767,checkpoint_000009,True,True,10,e1d80_00012,2024-05-09_10-16-08,394.63968682289124,5260.445432186127,580149,cac33c51b1df,172.17.0.4,5260.445432186127,10
