queryID,triple,bgp,join,leftjoin,union,filter,graph,extend,minus,path*,pathN*,path+,pathN+,path?,notoneof,tolist,order,project,distinct,reduced,multi,top,group,assign,sequence,slice,treesize,execTime,
http://lsq.aksw.org/lsqQuery-Jnmc9oXXP4SECaiFpd0BY_EVCvFvOkw4VgK6_tEZ7rc,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6977052229146162,
http://lsq.aksw.org/lsqQuery-FDksTGnEjlnxbB55CLHTVsV6phBJduFUGyazREbgKcE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019774230197072,
http://lsq.aksw.org/lsqQuery-NGPZI0XnrR8CEdHEGkjENe20ihHSHf6FebSLZLFrxMY,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0134322543938954,
http://lsq.aksw.org/lsqQuery-rj0z2ocFzi6HYNTXxHMZdbkSiR2gnRfbhEgZNL4nJKwLIMIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.041296903664867,
http://lsq.aksw.org/lsqQuery-4Tn1PyfGaCv1ktQTYeNrzlz4eqqs64lc1__i5sUrYq8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0171689701577027,
http://lsq.aksw.org/lsqQuery-YKT2QR6SyL57-6ZhMh7ZkE4S_CXJm9Np2lsu2JrF_oE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0202043497314055,
http://lsq.aksw.org/lsqQuery-pXIjEFOXvcKZRMhoOYC3lcjQj_FUYw0cwjBOUjyD9tY,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.52619689827164,
http://lsq.aksw.org/lsqQuery-OV6q74O0CN33Mw8dDBsRKkFjE9wRn9WJz-TTYqmOZAwLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.711226073404153,
http://lsq.aksw.org/lsqQuery-D8-HbQKSZEee2xeknuDF5HiyRFr1b4X4B2TeYfynjBo,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.48858405835927,
http://lsq.aksw.org/lsqQuery-C3S0mtLkuawmj6Uc_JR3o9BkbBEWvy9HGoHbtJ6oLRsLIMIT,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0695651036997635,
http://lsq.aksw.org/lsqQuery-PocGQD1GQj3FtNZ5IBhlRQQB5AAHLJVFyairgxDwzC4LIMIT,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.886862190440297,
http://lsq.aksw.org/lsqQuery-ctH3WsZ-xS2OR-4ZCsZEg5WqkBdDZ--XtXJxXMGHog0LIMIT,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0349376189212004,
http://lsq.aksw.org/lsqQuery-mcOV190iN4r8grFRF9jQb1WtiZi2b6hZU74c4TM61EU,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1530568990856408,
http://lsq.aksw.org/lsqQuery-iJnuIjb3_Wf3j2NuLgp4s_RAqjTsgYy3rybHfPpT_LkLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,277.529100343585,
http://lsq.aksw.org/lsqQuery-dHnl_1PGSiFVB_9cJyut02OanmOHlFogGs4LNMMvJnQLIMIT,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.787629468366507,
http://lsq.aksw.org/lsqQuery-qnZu6j3NzAf4u0qkR7HtHZE2OAyyLFSc_RUxp9-M47ILIMIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0066718546052773,
http://lsq.aksw.org/lsqQuery-m7k7JeColTwJOgdCesnKDIN-elzgQ_zx7Zddchb48aYLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.7045856776336823,
http://lsq.aksw.org/lsqQuery-1Wyp-SlenodQoszZBctnD4rGTrXazeAvKlXuyy4wWzc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0426683494200308,
http://lsq.aksw.org/lsqQuery-St4XqXfNgbN_tHVqnR4Q8bbiDmL0xscffgpgsVwNM4o,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0258791794379551,
http://lsq.aksw.org/lsqQuery-E4zpgXRUta0LEy7EdDIBQ4GgA6IPVhaV3Njto1kgiF8LIMIT,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0733452476561069,
http://lsq.aksw.org/lsqQuery-iHuZszhhXH5jsJ-GO83WSCC7RDBkgcXIGKsh5ZaMyO0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.756089590489864,
http://lsq.aksw.org/lsqQuery-KKLtMJuu2Tdu9_6SszldpbK-OFaP_dvUvhxAQHqU0NI,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3444986939430236,
http://lsq.aksw.org/lsqQuery-0HCqw72-2Lu-VR5yABSkLrT9Jikug6tbmNIIlJ5Yv6k,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.14067064536115,
http://lsq.aksw.org/lsqQuery-HTEzDQkbwSqOsI63PiLQFDPpmFDPYgeVUYvRwInd2wALIMIT,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0037048949549595,
http://lsq.aksw.org/lsqQuery-LTOy6lBBwrVLRe29jVCMR1_CObEGw_DOho3S3r28V3E,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011385142803192,
http://lsq.aksw.org/lsqQuery-Aw668FODC_bbLRK3EH_yzocma9_BKRpGPMscP4b3gKALIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93.26858816544215,
http://lsq.aksw.org/lsqQuery-kvSO9ebSyO8duENU3VGXlRni-vMxbHpOLBByvZ3qKu8LIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.7287904185553393,
http://lsq.aksw.org/lsqQuery-QlOwW9mvy2Xi7D4kHgZEHB87l8Xb5kCKJc_lrLFB_7YLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,102.81705992296338,
http://lsq.aksw.org/lsqQuery-Ritml9qRUlcvyPCGAW9HrNI80ky_N0DsMiJPKlWa-DI,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.81378457322717,
http://lsq.aksw.org/lsqQuery-cX1XESjdBoyE9HvokpQk6aC6CSDBDlTdv11v54ZchIMLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,61.60333504403631,
http://lsq.aksw.org/lsqQuery-Tin0QYk3phZ39u5jQqFMOeww8lCbBJZ6KEZld8KmRrc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0155762719611326,
http://lsq.aksw.org/lsqQuery-k6BC2A-8VMOUR48ubIQXm8VKLNETliEcb14Mqo-1Eu0LIMIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.47150161862373,
http://lsq.aksw.org/lsqQuery-CYvNyuMqY4wGBhQNz5uqetbzD6oneB8AMeU1bV5BdkA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196452823777993,
http://lsq.aksw.org/lsqQuery-AXcYOshvVwaUgzRzSGXqe010Ko4xG0GWfst5QoCV470,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0247244002918402,
http://lsq.aksw.org/lsqQuery-R6t_pvd2Ro4e_tGGq8QUd_KmMzcvr0E4MyfdD1oL-Sw,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1077628048757711,
http://lsq.aksw.org/lsqQuery-kZ_ievCdM7yqJs3zjlfv4RcinC6mxfT3efpmT0srddMLIMIT,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.24899666259686,
http://lsq.aksw.org/lsqQuery-JrKve1v86jAOS-uBw894FXXH9VNXDt6W8e3tRvFZ1yM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0810008471210796,
http://lsq.aksw.org/lsqQuery-B2ZJXFD1wWLE_5gxAxJQevzWa7wYfcHDaxxIa-0Dz2kLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.608678822716077,
http://lsq.aksw.org/lsqQuery-bWmAWm-sbNCmXq0uEfEuyYsk9_f-VAFXp8_M_heIjxgLIMIT,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0147614801923433,
http://lsq.aksw.org/lsqQuery-l23Sfju3P-EiNTwCRejrFF8MrySqjnYDYrPKetUAKeozeroOrMore,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0987148334582646,
http://lsq.aksw.org/lsqQuery-4Hp-ULKg3uERZCCefBmwQjd4kIX3bSq0Oi2DGYaYjcULIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.42788627743721,
http://lsq.aksw.org/lsqQuery-wgNCbHi-8o6Vkisd_2fY6RCsnWpK0RVUDKQ3V6gabXE,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6681514928738276,
http://lsq.aksw.org/lsqQuery-c8NoqoGPK-DhNKV6Pc_70AC1yg1_OpvQypfOq_I4WpULIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,310.98626622805995,
http://lsq.aksw.org/lsqQuery-H0i45zTFj645v4hIB1diKLERY5j6U2oD06IhuxqNKmY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0143733918666839,
http://lsq.aksw.org/lsqQuery-ELj_lQQjBYo1Ktn6u6vV2qQCqUmTFiO39nqaKx-1rPQLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.683289190133413,
http://lsq.aksw.org/lsqQuery-gM8af9-CD_E638d-__OOmmK36O8y0z6uLvKabm7rVXYLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.689418611427148,
http://lsq.aksw.org/lsqQuery-KUXdxwoY__VBT-7lMV_L_9BtmP4-Pmgo_BXKV_gXEdc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0453361098965008,
http://lsq.aksw.org/lsqQuery-7ZFdGP0CR79bzEhL0QBa1Hm35FGU9d6-6V0ysI5v250LIMIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0302590566376844,
http://lsq.aksw.org/lsqQuery-sPR0zWM2bKfmX-w8j8VWbuIWaeB9Gz2GM523r-v0RVA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0139470472931861,
http://lsq.aksw.org/lsqQuery-FnAaQ0iuC1ycTPNug19-nqoOdlWYSLGYcQpJRdUDEcI,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0192477845897276,
http://lsq.aksw.org/lsqQuery-GVuC6M9zVFuw0Gkgw3FcRN_T3WEpoRtsnXWugXqAdeY,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.142919336756071,
http://lsq.aksw.org/lsqQuery-l66foh1NolqmFRefHVz8H5KSReUZ_8SNHMDfTrHDzCYLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6499673016369343,
http://lsq.aksw.org/lsqQuery-6vWulpf2QLfPr-5IBxUSZYO_ezqALvetlcoZFSpE5tM,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0109094356497128,
http://lsq.aksw.org/lsqQuery-3Jcht3YQfGVRZElu5NLqyz5ES-T6_QJOq2FrKJQpcz8,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.47113732000192,
http://lsq.aksw.org/lsqQuery-UlIw4pIqM5eK976wqA-_UTuEO0QVaKcBHKPeKGOVZH4LIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.670690607279539,
http://lsq.aksw.org/lsqQuery-Sdd4jLJ_2kETcFrJukICL0hTLeMgtNco0oNf5FoL7KQ,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1751327986518541,
http://lsq.aksw.org/lsqQuery-QHBGt1iXXNvnB8-Bf6kwUF6HWdjWqYJsc7QthGaUcKMLIMIT,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.655592908461889,
http://lsq.aksw.org/lsqQuery-P8EiE2tZ4ZK2QlWUMil1JA-plIird8o-438jI8InAPY,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0330019555985927,
http://lsq.aksw.org/lsqQuery-giY99P21QnSk4CnKzxZl66wgiw05o7ecFXLhPBkYT_gLIMIT,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0570005935927231,
http://lsq.aksw.org/lsqQuery-S7ZUqlxksgERg44klThcm_v6IX7wJCykhXqumAUXN_w,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0138695761561393,
http://lsq.aksw.org/lsqQuery-nIxyoCVRFKmqITgLGJlqL1yq1xIxZ8gdYdaO9RASVMY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0141474536309639,
http://lsq.aksw.org/lsqQuery-Sk_CXnM0tc5FbrpIJeJ5QVWtgJ6PQ80mZkUkxofU8ow,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.89920696429908,
http://lsq.aksw.org/lsqQuery-Nb_7nb0ZCgjsDcpUS5EwfaloRyKtdz5XI2LEccSCyds,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0105549674481153,
http://lsq.aksw.org/lsqQuery-TCIMPDlb6slbsggFrTU3Z6HafaKJGx1TQj6y3WAWXnQ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0223349581162134,
http://lsq.aksw.org/lsqQuery-u9ohpvRZNRq0FrkWYpaZF6VZ4M0EJXC-y0v7j6j5vWsLIMIT,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.926611330360174,
http://lsq.aksw.org/lsqQuery-An8Y_dLx75mO4-5HBNh0Bu-yVzq36uhHaYjBCTKZmxo,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0429006243745485,
